2024-01-18 01:26:56,447 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:00,929 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\output.log
2024-01-18 01:27:01,455 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:03,041 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:27:03,041 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:27:03,089 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:27:07,319 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:12,373 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:15,051 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\output.log
2024-01-18 01:27:17,938 DEBUG   SenderThread:8288 [sender.py:send():382] send: stats
2024-01-18 01:27:17,939 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:18,062 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:27:18,062 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:27:18,092 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:27:21,104 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\output.log
2024-01-18 01:27:23,390 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:28,429 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:33,086 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:27:33,086 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:27:33,101 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:27:34,329 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:39,384 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:44,433 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:47,948 DEBUG   SenderThread:8288 [sender.py:send():382] send: stats
2024-01-18 01:27:48,103 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:27:48,104 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:27:48,104 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:27:50,369 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:27:55,405 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:28:00,475 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:28:03,115 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
